signguCode,signguNm,date,표시점수,KTCI_원점수,날씨등급,코멘트,등급_기온,등급_습도,등급_바람,등급_강수,등급_대기질,AT_day,AT_night,HM_mean,WS_max,RN_day,RN_hr1,PM25,PM10,O3,NO2,SO2,CO
11110,종로구,2023-04-29,71.0,71.0,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,해로움,주의,주의,주의,15.618,9.751,88.1,9.557,24.361,0.175,12.242,26.967,0.043,0.015,0.002,0.404
11110,종로구,2023-04-30,85.2,85.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,주의,적합,주의,18.539,6.526,72.9,8.868,0.468,0.004,13.088,38.878,0.058,0.012,0.003,0.361
11110,종로구,2023-05-01,91.4,91.4,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,주의,적합,주의,20.9,8.682,57.0,8.711,0.0,0.0,16.577,42.85,0.052,0.016,0.003,0.373
11110,종로구,2023-05-02,92.8,92.8,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,24.246,8.531,40.5,6.118,0.0,0.0,12.65,32.441,0.054,0.03,0.003,0.427
11110,종로구,2023-05-03,92.0,92.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,26.286,11.832,52.5,7.186,0.0,0.0,17.134,40.783,0.061,0.028,0.003,0.44
11110,종로구,2023-05-04,91.1,91.1,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,26.018,15.121,65.5,6.525,0.0,0.0,21.725,43.192,0.055,0.021,0.003,0.387
11110,종로구,2023-05-05,69.1,69.1,무난,"실외 활동하기 무난해요 — 비 소식, 우산 챙기세요",적합,위험,주의,주의,주의,21.396,15.343,95.3,8.596,25.382,0.332,4.677,11.406,0.042,0.013,0.002,0.352
11110,종로구,2023-05-06,63.4,63.4,무난,"실외 활동하기 무난해요 — 비 많음, 우산 필수",적합,해로움,주의,주의,주의,15.486,11.171,85.6,11.65,46.571,0.332,8.061,14.072,0.043,0.009,0.002,0.322
11110,종로구,2023-05-07,92.8,92.8,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,적합,적합,주의,18.404,10.22,47.1,6.971,0.071,0.0,24.061,32.195,0.044,0.014,0.002,0.351
11110,종로구,2023-05-08,91.2,91.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,22.5,6.968,55.3,7.039,0.0,0.0,22.568,36.203,0.052,0.028,0.003,0.431
11110,종로구,2023-05-09,91.2,91.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,24.336,8.957,55.4,7.439,0.0,0.0,28.58,51.014,0.075,0.032,0.003,0.497
11110,종로구,2023-05-10,91.9,91.9,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,26.311,10.109,53.3,5.518,0.0,0.0,31.565,55.53,0.068,0.032,0.004,0.502
11110,종로구,2023-05-11,90.1,90.1,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,26.993,12.117,50.1,6.818,0.0,0.0,25.901,50.299,0.082,0.03,0.004,0.498
11110,종로구,2023-05-12,93.1,93.1,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,적합,적합,주의,24.939,12.554,50.9,5.496,0.0,0.0,30.584,53.02,0.061,0.034,0.005,0.515
11110,종로구,2023-05-13,91.9,91.9,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,주의,24.093,11.677,62.0,7.039,0.0,0.0,24.288,40.594,0.065,0.019,0.003,0.41
11110,종로구,2023-05-14,92.7,92.7,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,적합,적합,주의,23.904,12.205,56.5,7.211,0.0,0.0,13.112,23.64,0.064,0.016,0.003,0.359
11110,종로구,2023-05-15,88.2,88.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,28.177,12.479,54.6,6.754,0.0,0.0,20.632,37.421,0.08,0.025,0.003,0.433
11110,종로구,2023-05-16,78.2,78.2,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,해로움,31.577,16.571,51.9,7.575,0.0,0.0,31.293,57.416,0.096,0.025,0.003,0.513
11110,종로구,2023-05-17,82.3,82.3,좋음,실외 활동에 좋은 날씨예요,주의,주의,주의,적합,주의,29.156,17.439,63.6,10.418,0.0,0.0,14.575,35.878,0.063,0.016,0.003,0.395
11110,종로구,2023-05-18,86.7,86.7,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,26.638,18.293,74.8,7.754,0.814,0.046,18.218,35.014,0.039,0.017,0.003,0.377
11110,종로구,2023-05-19,89.5,89.5,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,27.597,16.611,61.4,6.929,0.0,0.0,12.311,23.072,0.051,0.016,0.002,0.349
11110,종로구,2023-05-20,88.0,88.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,주의,적합,주의,26.743,16.021,66.9,9.121,0.0,0.0,14.172,24.69,0.061,0.015,0.003,0.37
11110,종로구,2023-05-21,85.5,85.5,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,해로움,22.004,15.025,74.0,7.7,0.079,0.007,22.193,78.475,0.05,0.01,0.003,0.356
11110,종로구,2023-05-22,87.0,87.0,아주좋음,실외 활동하기 아주 좋은 날씨예요 · 미세먼지 주의,주의,주의,적합,적합,위험,26.046,15.368,61.3,6.089,0.536,0.0,30.188,127.451,0.049,0.02,0.003,0.414
11110,종로구,2023-05-23,90.0,90.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,해로움,26.871,13.711,48.0,6.636,0.0,0.0,16.103,62.411,0.05,0.021,0.003,0.353
11110,종로구,2023-05-24,93.3,93.3,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,적합,적합,주의,25.864,14.393,49.8,5.696,0.0,0.0,17.088,39.854,0.063,0.029,0.004,0.448
11110,종로구,2023-05-25,89.6,89.6,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,주의,적합,주의,27.467,14.932,46.6,8.046,0.0,0.0,13.573,34.126,0.062,0.02,0.003,0.36
11110,종로구,2023-05-26,89.9,89.9,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,27.209,15.321,57.4,7.286,0.304,0.018,13.725,33.25,0.07,0.02,0.003,0.37
11110,종로구,2023-05-27,72.6,72.6,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,해로움,적합,주의,주의,20.9,17.675,87.4,4.486,29.975,0.207,15.328,28.771,0.044,0.022,0.003,0.457
11110,종로구,2023-05-28,64.7,64.7,무난,"실외 활동하기 무난해요 — 비 많음, 우산 필수",적합,위험,적합,주의,적합,20.314,17.986,98.9,7.121,41.993,0.175,5.146,9.925,0.021,0.013,0.002,0.35
11110,종로구,2023-05-29,80.1,80.1,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,28.994,18.75,83.4,4.504,3.779,0.05,7.142,14.915,0.036,0.017,0.002,0.41
11110,종로구,2023-05-30,84.4,84.4,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,28.916,19.7,69.5,6.967,0.0,0.0,19.408,36.854,0.041,0.019,0.003,0.442
11110,종로구,2023-05-31,87.5,87.5,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,28.291,18.504,60.8,6.429,0.0,0.0,13.352,28.356,0.062,0.018,0.003,0.371
11110,종로구,2023-06-01,93.3,93.3,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,26.561,19.261,66.9,4.861,0.0,0.0,21.911,39.202,0.063,0.023,0.003,0.455
11110,종로구,2023-06-02,90.2,90.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,주의,25.486,17.518,77.4,6.304,0.0,0.0,17.101,32.024,0.054,0.018,0.003,0.394
11110,종로구,2023-06-03,87.3,87.3,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,주의,적합,주의,28.242,16.314,60.1,9.293,0.0,0.0,13.911,34.264,0.064,0.017,0.003,0.381
11110,종로구,2023-06-04,88.5,88.5,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,28.324,15.754,61.0,7.4,0.0,0.0,17.957,36.738,0.076,0.013,0.003,0.403
11110,종로구,2023-06-05,89.1,89.1,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,주의,적합,주의,26.289,16.875,66.9,9.354,0.0,0.0,14.67,30.482,0.061,0.017,0.003,0.365
11110,종로구,2023-06-06,89.6,89.6,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,주의,25.704,16.529,72.9,7.789,0.036,0.0,10.33,20.91,0.062,0.012,0.003,0.31
11110,종로구,2023-06-07,91.7,91.7,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,주의,25.375,18.418,75.3,5.486,0.0,0.0,19.33,34.953,0.057,0.018,0.003,0.416
11110,종로구,2023-06-08,84.3,84.3,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,해로움,적합,적합,주의,24.414,17.571,80.5,7.729,8.193,0.054,11.0,21.054,0.046,0.017,0.003,0.405
11110,종로구,2023-06-09,85.7,85.7,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,28.703,17.529,64.0,6.125,2.846,0.021,13.89,26.255,0.072,0.022,0.003,0.431
11110,종로구,2023-06-10,81.4,81.4,좋음,실외 활동에 좋은 날씨예요,주의,주의,주의,적합,주의,28.824,18.65,70.0,9.686,2.529,0.061,20.256,34.378,0.081,0.019,0.003,0.456
11110,종로구,2023-06-11,78.1,78.1,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,주의,적합,주의,주의,27.668,17.65,76.1,5.682,17.025,0.575,13.277,21.991,0.063,0.012,0.002,0.394
11110,종로구,2023-06-12,88.4,88.4,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,27.921,17.621,70.5,6.421,0.018,0.0,18.014,30.91,0.064,0.023,0.003,0.458
11110,종로구,2023-06-13,89.2,89.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,26.825,18.454,70.0,7.436,0.0,0.0,15.127,27.45,0.066,0.019,0.003,0.404
11110,종로구,2023-06-14,86.6,86.6,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,해로움,적합,적합,주의,26.029,17.114,80.3,5.975,3.325,1.093,18.956,30.665,0.067,0.022,0.003,0.435
11110,종로구,2023-06-15,87.0,87.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,28.535,17.654,70.8,6.554,0.036,0.0,20.042,31.896,0.066,0.022,0.003,0.445
11110,종로구,2023-06-16,85.8,85.8,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,29.641,18.189,64.4,6.161,0.0,0.0,16.219,26.689,0.063,0.021,0.003,0.414
11110,종로구,2023-06-17,83.1,83.1,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,31.037,18.061,57.1,6.232,0.0,0.0,12.779,22.578,0.071,0.023,0.003,0.398
11110,종로구,2023-06-18,78.3,78.3,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,주의,적합,적합,주의,33.217,20.193,60.5,5.679,0.0,0.0,16.332,27.216,0.072,0.016,0.003,0.405
11110,종로구,2023-06-19,73.6,73.6,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,해로움,34.342,22.05,57.8,6.268,0.0,0.0,28.945,46.3,0.091,0.024,0.003,0.511
11110,종로구,2023-06-20,81.9,81.9,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,주의,적합,적합,주의,26.411,19.661,64.5,7.636,8.693,0.229,20.629,36.01,0.08,0.024,0.003,0.461
11110,종로구,2023-06-21,73.7,73.7,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,해로움,적합,주의,적합,22.2,18.346,92.6,5.771,27.425,0.3,4.941,11.219,0.027,0.014,0.003,0.352
11110,종로구,2023-06-22,87.6,87.6,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,27.068,18.475,77.1,7.368,0.196,0.0,9.589,20.324,0.041,0.015,0.003,0.37
11110,종로구,2023-06-23,84.5,84.5,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,30.209,19.357,76.6,4.621,0.0,0.0,22.81,35.303,0.074,0.022,0.003,0.516
11110,종로구,2023-06-24,78.8,78.8,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,해로움,31.972,21.311,70.5,5.389,0.0,0.0,25.232,37.392,0.09,0.02,0.003,0.48
11110,종로구,2023-06-25,75.8,75.8,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.391,22.182,64.9,5.6,0.0,0.0,21.788,31.339,0.07,0.014,0.003,0.43
11110,종로구,2023-06-26,67.4,67.4,무난,"실외 활동하기 무난해요 — 비 많음, 우산 필수",주의,해로움,주의,주의,주의,27.372,21.318,88.6,9.032,30.332,0.396,9.645,17.122,0.047,0.014,0.003,0.385
11110,종로구,2023-06-27,78.5,78.5,좋음,실외 활동에 좋은 날씨예요,주의,주의,주의,적합,주의,30.006,21.311,73.1,8.793,2.071,0.089,10.315,21.381,0.063,0.015,0.003,0.37
11110,종로구,2023-06-28,80.3,80.3,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,30.69,23.589,77.4,6.093,0.0,0.0,20.679,31.492,0.058,0.017,0.003,0.427
11110,종로구,2023-06-29,59.6,59.6,주의,"가벼운 실외 활동은 괜찮아요 — 비 많음, 우산 필수",적합,위험,주의,해로움,주의,25.618,22.643,95.4,8.225,57.171,1.207,21.032,32.884,0.045,0.017,0.002,0.414
11110,종로구,2023-06-30,80.8,80.8,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,30.035,22.864,89.8,4.911,0.679,0.014,23.684,35.687,0.058,0.023,0.003,0.497
11110,종로구,2023-07-01,73.9,73.9,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.916,22.804,76.9,6.279,0.0,0.0,17.794,27.47,0.07,0.018,0.003,0.447
11110,종로구,2023-07-02,80.2,80.2,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,31.361,22.621,79.5,4.975,0.0,0.0,12.713,19.665,0.052,0.014,0.003,0.385
11110,종로구,2023-07-03,55.0,71.9,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.362,23.318,72.0,5.525,0.0,0.0,20.884,32.898,0.079,0.021,0.003,0.449
11110,종로구,2023-07-04,54.1,54.1,주의,"가벼운 실외 활동은 괜찮아요 — 비 많음, 우산 필수",주의,해로움,주의,해로움,주의,29.673,23.679,86.8,8.307,61.457,1.018,22.246,31.636,0.062,0.019,0.003,0.441
11110,종로구,2023-07-05,71.9,71.9,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,주의,주의,주의,27.78,21.907,82.6,10.132,16.225,0.493,14.708,27.447,0.064,0.014,0.003,0.436
11110,종로구,2023-07-06,73.7,73.7,좋음,실외 활동에 좋은 날씨예요,주의,해로움,주의,적합,주의,32.77,22.332,70.9,8.582,0.0,0.0,26.19,46.917,0.084,0.018,0.003,0.556
11110,종로구,2023-07-07,76.6,76.6,좋음,실외 활동에 좋은 날씨예요,주의,해로움,주의,적합,주의,31.911,22.625,64.9,8.293,0.0,0.0,19.988,41.745,0.068,0.021,0.003,0.481
11110,종로구,2023-07-08,82.9,82.9,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,30.116,21.5,76.5,5.764,0.0,0.0,6.539,12.715,0.049,0.014,0.003,0.367
11110,종로구,2023-07-09,66.5,66.5,무난,"실외 활동하기 무난해요 — 비 많음, 우산 필수",주의,해로움,주의,주의,주의,27.742,20.793,86.4,8.732,32.786,0.879,8.936,16.333,0.052,0.012,0.002,0.371
11110,종로구,2023-07-10,70.5,70.5,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,적합,적합,주의,32.071,22.721,80.4,7.336,8.839,0.411,19.357,33.211,0.066,0.018,0.003,0.443
11110,종로구,2023-07-11,55.0,56.2,주의,"⚠️ 호우, 침수·안전 주의 — 실외 활동에 주의하세요",적합,해로움,적합,위험,주의,25.868,20.793,92.4,6.944,83.975,0.55,10.253,19.155,0.056,0.022,0.003,0.433
11110,종로구,2023-07-12,82.6,82.6,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,29.904,21.771,86.4,4.568,0.436,0.018,15.127,25.108,0.053,0.023,0.003,0.42
11110,종로구,2023-07-13,53.1,53.1,주의,"⚠️ 호우, 침수·안전 주의 — 실외 활동에 주의하세요",주의,해로움,주의,위험,주의,26.525,23.768,95.0,8.061,86.521,1.25,15.228,23.782,0.034,0.023,0.003,0.436
11110,종로구,2023-07-14,54.3,54.3,주의,"가벼운 실외 활동은 괜찮아요 — 비 많음, 우산 필수",적합,위험,주의,해로움,주의,25.204,23.539,99.1,9.121,76.418,0.725,10.449,17.469,0.031,0.016,0.003,0.373
11110,종로구,2023-07-15,80.9,80.9,좋음,실외 활동에 좋은 날씨예요,주의,해로움,주의,적합,주의,26.043,23.482,93.5,8.854,3.261,0.021,13.849,23.427,0.041,0.014,0.003,0.407
11110,종로구,2023-07-16,80.3,80.3,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,해로움,적합,적합,주의,25.954,23.071,89.5,6.811,8.346,0.343,15.856,30.874,0.043,0.013,0.003,0.372
11110,종로구,2023-07-17,83.6,83.6,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,28.622,23.067,86.1,5.989,0.514,0.054,14.462,26.548,0.036,0.02,0.003,0.378
11110,종로구,2023-07-18,81.4,81.4,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,적합,적합,적합,27.925,22.982,87.9,4.463,8.939,0.029,7.505,15.383,0.021,0.016,0.003,0.352
11110,종로구,2023-07-19,75.7,75.7,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.443,21.761,78.8,5.764,0.0,0.0,17.047,30.419,0.055,0.018,0.003,0.418
11110,종로구,2023-07-20,74.6,74.6,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,해로움,33.62,22.979,74.0,5.418,0.0,0.0,39.42,56.738,0.087,0.026,0.003,0.576
11110,종로구,2023-07-21,55.0,71.2,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,해로움,35.275,23.464,69.6,4.911,0.0,0.0,46.646,62.191,0.124,0.027,0.003,0.622
11110,종로구,2023-07-22,66.5,66.5,무난,"실외 활동하기 무난해요 — 비 소식, 우산 챙기세요",주의,해로움,주의,적합,해로움,32.775,23.796,73.9,9.025,8.386,0.361,20.913,30.365,0.093,0.013,0.003,0.368
11110,종로구,2023-07-23,66.3,66.3,무난,"실외 활동하기 무난해요 — 비 많음, 우산 필수",주의,해로움,주의,주의,적합,26.007,23.929,94.3,8.221,39.614,0.325,4.769,9.929,0.015,0.008,0.002,0.265
11110,종로구,2023-07-24,78.6,78.6,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,31.252,23.986,83.1,5.407,1.104,0.014,13.866,22.225,0.053,0.017,0.003,0.378
11110,종로구,2023-07-25,73.9,73.9,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,31.753,24.839,80.5,7.9,2.218,0.196,10.228,18.525,0.038,0.014,0.003,0.305
11110,종로구,2023-07-26,72.5,72.5,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,적합,적합,적합,32.148,24.668,80.9,7.175,8.875,0.036,5.739,13.271,0.024,0.014,0.003,0.294
11110,종로구,2023-07-27,73.9,73.9,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,33.978,24.157,78.1,5.654,0.429,0.0,12.591,21.941,0.047,0.018,0.003,0.333
11110,종로구,2023-07-28,55.0,70.6,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.458,24.763,72.4,6.464,0.089,0.0,22.19,31.909,0.048,0.018,0.003,0.337
11110,종로구,2023-07-29,71.6,71.6,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.814,25.507,72.1,6.782,0.0,0.0,20.978,28.732,0.051,0.014,0.003,0.312
11110,종로구,2023-07-30,55.0,58.4,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,해로움,주의,주의,주의,36.119,23.882,72.5,8.711,22.268,0.714,10.014,15.945,0.058,0.013,0.003,0.298
11110,종로구,2023-07-31,70.6,70.6,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.632,24.961,76.3,6.214,2.743,0.011,21.447,29.715,0.058,0.019,0.003,0.361
11110,종로구,2023-08-01,55.0,71.0,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.54,25.139,71.6,5.05,0.0,0.0,22.134,30.749,0.09,0.019,0.003,0.373
11110,종로구,2023-08-02,71.7,71.7,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.772,25.8,67.8,6.325,0.0,0.0,23.409,33.742,0.058,0.019,0.003,0.365
11110,종로구,2023-08-03,72.6,72.6,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.72,24.55,67.0,6.118,0.0,0.0,14.475,22.54,0.047,0.018,0.003,0.305
